Class_path,Method_name,Method_len,Method_access,Block_id,Block_start,Block_end,Block_count,Block_opcode,Block_type,Cond_true_start,Cond_true_end,Cond_true_count,Cond_false_start,Cond_false_end,Cond_false_count,Goto_start,Goto_count,Line_in_file,Can_fall_through
org/apache/tika/ResourceLoggingClassLoader.java,<init>,17,1,7582,0,16,1,-,exit,-,-,-,-,-,-,-,-,38,no
org/apache/tika/ResourceLoggingClassLoader.java,fetchRecord,40,2,7583,0,17,4,-,cond,38,39,0,18,37,4,-,-,42,no
org/apache/tika/ResourceLoggingClassLoader.java,fetchRecord,40,2,7585,18,37,4,-,-,-,-,-,-,-,-,-,-,47,no
org/apache/tika/ResourceLoggingClassLoader.java,fetchRecord,40,2,7586,38,39,4,-,exit,-,-,-,-,-,-,-,-,47,yes
org/apache/tika/ResourceLoggingClassLoader.java,getResource,22,1,7587,0,21,1,-,exit,-,-,-,-,-,-,-,-,52,no
org/apache/tika/ResourceLoggingClassLoader.java,getResources,33,1,7588,0,32,3,-,exit,-,-,-,-,-,-,-,-,60,no
org/apache/tika/ResourceLoggingClassLoader.java,getLoadedResources,27,1,7589,0,17,0,-,cond,22,26,0,18,21,0,-,-,72,no
org/apache/tika/ResourceLoggingClassLoader.java,getLoadedResources,27,1,7591,18,21,0,areturn,exit,-,-,-,-,-,-,-,-,74,no
org/apache/tika/ResourceLoggingClassLoader.java,getLoadedResources,27,1,7590,22,26,0,areturn,exit,-,-,-,-,-,-,-,-,74,no
org/apache/tika/ResourceLoggingClassLoader.java,getLoadedResources,8,1,7592,0,7,2,-,exit,-,-,-,-,-,-,-,-,77,no
org/apache/tika/ResourceLoggingClassLoader.java,resetLoadedResources,10,1,7593,0,9,0,-,exit,-,-,-,-,-,-,-,-,80,no
org/apache/tika/TestParsers.java,<init>,5,1,19767,0,4,4,-,exit,-,-,-,-,-,-,-,-,38,no
org/apache/tika/TestParsers.java,setUp,23,1,19768,0,22,4,-,exit,-,-,-,-,-,-,-,-,46,no
org/apache/tika/TestParsers.java,testWORDxtraction,87,1,19769,0,63,1,-,goto,-,-,-,-,-,-,74,1,52,no
org/apache/tika/TestParsers.java,testWORDxtraction,87,1,19771,64,73,0,-,exit,-,-,-,-,-,-,-,-,63,no
org/apache/tika/TestParsers.java,testWORDxtraction,87,1,19771,74,86,0,return,exit,-,-,-,-,-,-,-,-,63,no
org/apache/tika/TestParsers.java,testEXCELExtraction,115,1,19772,0,90,1,-,goto,-,-,-,-,-,-,101,1,67,no
org/apache/tika/TestParsers.java,testEXCELExtraction,115,1,19774,91,100,0,-,exit,-,-,-,-,-,-,-,-,82,no
org/apache/tika/TestParsers.java,testEXCELExtraction,115,1,19774,101,114,0,return,exit,-,-,-,-,-,-,-,-,82,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19775,0,43,1,-,methenter,-,-,-,-,-,-,-,-,86,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19788,44,49,1,-,cond,177,177,1,50,132,6,-,-,98,yes
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19777,50,132,6,-,cond,163,166,2,133,142,4,-,-,98,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19779,133,142,4,-,cond,163,166,3,143,152,1,-,-,98,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19781,143,152,1,-,cond,163,166,1,153,162,0,-,-,98,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19783,153,162,0,-,cond,167,167,0,163,166,0,-,-,98,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19785,163,166,0,-,goto,-,-,-,-,-,-,168,6,98,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19784,167,167,0,-,-,-,-,-,-,-,-,-,-,98,no
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19789,168,176,0,-,goto,-,-,-,-,-,-,44,6,98,yes
org/apache/tika/TestParsers.java,testOptionalHyphen,178,1,19789,177,177,0,return,exit,-,-,-,-,-,-,-,-,98,no
org/apache/tika/TestParsers.java,verifyComment,122,2,19790,0,121,8,-,exit,-,-,-,-,-,-,-,-,101,no
org/apache/tika/TestParsers.java,testComment,83,1,19791,0,55,1,-,methenter,-,-,-,-,-,-,-,-,111,no
org/apache/tika/TestParsers.java,testComment,83,1,19795,56,61,1,-,cond,82,82,1,62,81,8,-,-,116,yes
org/apache/tika/TestParsers.java,testComment,83,1,19793,62,81,8,-,goto,-,-,-,-,-,-,56,8,116,no
org/apache/tika/TestParsers.java,testComment,83,1,19792,82,82,1,return,exit,-,-,-,-,-,-,-,-,116,no
org/apache/tika/TestRereadableInputStream.java,<init>,20,1,7597,0,19,3,-,exit,-,-,-,-,-,-,-,-,31,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7598,0,18,1,-,methenter,-,-,-,-,-,-,-,-,42,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7607,19,23,1,-,cond,108,114,1,24,26,4,-,-,60,yes
org/apache/tika/TestRereadableInputStream.java,test,125,1,7600,24,26,4,-,-,-,-,-,-,-,-,-,-,60,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7608,27,32,4,-,cond,98,107,4,33,97,12,-,-,60,yes
org/apache/tika/TestRereadableInputStream.java,test,125,1,7602,33,97,12,-,goto,-,-,-,-,-,-,27,12,60,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7601,98,107,4,-,goto,-,-,-,-,-,-,19,4,60,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7601,108,114,4,-,goto,-,-,-,-,-,-,124,1,60,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7606,115,123,0,-,exit,-,-,-,-,-,-,-,-,60,no
org/apache/tika/TestRereadableInputStream.java,test,125,1,7606,124,124,0,return,exit,-,-,-,-,-,-,-,-,60,no
org/apache/tika/TestRereadableInputStream.java,testRewind,11,1,7609,0,10,1,-,exit,-,-,-,-,-,-,-,-,70,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7610,0,44,2,-,cond,49,49,1,45,48,1,-,-,76,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7612,45,48,1,-,goto,-,-,-,-,-,-,50,1,92,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7611,49,49,1,-,-,-,-,-,-,-,-,-,-,92,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7620,50,67,1,-,cond,88,88,0,68,74,2,-,-,92,yes
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7615,68,74,2,-,goto,-,-,-,-,-,-,88,2,92,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7619,75,80,0,-,cond,85,87,0,81,84,0,-,-,92,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7618,81,84,0,-,-,-,-,-,-,-,-,-,-,92,no
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7621,85,87,0,-,exit,-,-,-,-,-,-,-,-,92,yes
org/apache/tika/TestRereadableInputStream.java,doTestRewind,89,2,7621,88,88,0,return,exit,-,-,-,-,-,-,-,-,92,no
org/apache/tika/TestRereadableInputStream.java,createTestInputStream,27,2,7622,0,26,5,-,exit,-,-,-,-,-,-,-,-,95,no
org/apache/tika/TestRereadableInputStream.java,createTestFile,45,2,7623,0,22,5,-,methenter,-,-,-,-,-,-,-,-,101,no
org/apache/tika/TestRereadableInputStream.java,createTestFile,45,2,7627,23,27,5,-,cond,39,44,5,28,38,15,-,-,108,yes
org/apache/tika/TestRereadableInputStream.java,createTestFile,45,2,7625,28,38,15,-,goto,-,-,-,-,-,-,23,15,108,no
org/apache/tika/TestRereadableInputStream.java,createTestFile,45,2,7624,39,44,5,areturn,exit,-,-,-,-,-,-,-,-,108,no
org/apache/tika/TestRereadableInputStream.java,testCloseBehavior,11,1,7628,0,10,1,-,exit,-,-,-,-,-,-,-,-,113,no
org/apache/tika/TestRereadableInputStream.java,doACloseBehaviorTest,47,2,7629,0,41,2,-,cond,46,46,1,42,45,1,-,-,119,no
org/apache/tika/TestRereadableInputStream.java,doACloseBehaviorTest,47,2,7631,42,45,1,-,-,-,-,-,-,-,-,-,-,128,no
org/apache/tika/TestRereadableInputStream.java,doACloseBehaviorTest,47,2,7632,46,46,1,-,exit,-,-,-,-,-,-,-,-,128,yes
org/apache/tika/TestRereadableInputStream.java,<init>,11,1,7594,0,10,5,-,exit,-,-,-,-,-,-,-,-,138,no
org/apache/tika/TestRereadableInputStream.java,close,10,1,7595,0,9,5,-,exit,-,-,-,-,-,-,-,-,143,no
org/apache/tika/TestRereadableInputStream.java,isClosed,5,1,7596,0,4,4,-,exit,-,-,-,-,-,-,-,-,148,no
org/apache/tika/TikaDetectionTest.java,<init>,16,1,7633,0,15,1,-,exit,-,-,-,-,-,-,-,-,23,no
org/apache/tika/TikaDetectionTest.java,testHttpServerFileExtensions,12395,1,7634,0,12394,1,-,exit,-,-,-,-,-,-,-,-,42,no
org/apache/tika/TikaIT.java,<init>,5,1,7635,0,4,0,-,exit,-,-,-,-,-,-,-,-,24,no
org/apache/tika/TikaIT.java,testToString,25,1,7636,0,24,0,-,exit,-,-,-,-,-,-,-,-,28,no
org/apache/tika/TikaTest.java,<init>,5,1,19810,0,4,260,-,exit,-,-,-,-,-,-,-,-,50,no
org/apache/tika/TikaTest.java,getResourceAsFile,83,1,19811,0,12,38,-,cond,25,58,0,13,24,38,-,-,62,no
org/apache/tika/TikaTest.java,getResourceAsFile,83,1,19813,13,24,38,areturn,exit,-,-,-,-,-,-,-,-,73,no
org/apache/tika/TikaTest.java,getResourceAsFile,83,1,19812,25,58,0,-,cond,81,82,0,59,80,0,-,-,73,no
org/apache/tika/TikaTest.java,getResourceAsFile,83,1,19815,59,80,0,-,-,-,-,-,-,-,-,-,-,73,no
org/apache/tika/TikaTest.java,getResourceAsFile,83,1,19816,81,82,0,-,exit,-,-,-,-,-,-,-,-,73,yes
org/apache/tika/TikaTest.java,getResourceAsStream,37,1,19817,0,12,128,-,cond,35,36,128,13,34,0,-,-,78,no
org/apache/tika/TikaTest.java,getResourceAsStream,37,1,19819,13,34,0,-,-,-,-,-,-,-,-,-,-,82,no
org/apache/tika/TikaTest.java,getResourceAsStream,37,1,19820,35,36,0,-,exit,-,-,-,-,-,-,-,-,82,yes
org/apache/tika/TikaTest.java,assertContains,32,9,19821,0,31,961,-,exit,-,-,-,-,-,-,-,-,86,no
org/apache/tika/TikaTest.java,assertContains,34,9,19822,0,33,5,-,exit,-,-,-,-,-,-,-,-,89,no
org/apache/tika/TikaTest.java,assertNotContained,32,9,19823,0,31,24,-,exit,-,-,-,-,-,-,-,-,93,no
org/apache/tika/TikaTest.java,assertNotContained,34,9,19824,0,33,5,-,exit,-,-,-,-,-,-,-,-,96,no
org/apache/tika/TikaTest.java,getXML,36,4,19825,0,35,0,-,exit,-,-,-,-,-,-,-,-,110,no
org/apache/tika/TikaTest.java,getXML,42,4,19826,0,41,58,-,exit,-,-,-,-,-,-,-,-,114,no
org/apache/tika/TikaTest.java,getXML,69,4,19827,0,59,74,-,exit,-,-,-,-,-,-,-,-,118,no
org/apache/tika/TikaTest.java,getXML,69,4,19828,60,68,6,-,exit,-,-,-,-,-,-,-,-,127,no
org/apache/tika/TikaTest.java,getText,45,1,19829,0,29,110,-,goto,-,-,-,-,-,-,39,98,136,no
org/apache/tika/TikaTest.java,getText,45,1,19831,30,38,12,-,exit,-,-,-,-,-,-,-,-,142,no
org/apache/tika/TikaTest.java,getText,45,1,19831,39,44,12,areturn,exit,-,-,-,-,-,-,-,-,142,no
org/apache/tika/TikaTest.java,getText,15,1,19832,0,14,7,-,exit,-,-,-,-,-,-,-,-,146,no
org/apache/tika/TikaTest.java,getText,15,1,19833,0,14,28,-,exit,-,-,-,-,-,-,-,-,150,no
org/apache/tika/TikaTest.java,getText,21,1,19834,0,20,11,-,exit,-,-,-,-,-,-,-,-,154,no
org/apache/tika/TikaTest.java,<init>,38,1,19804,0,37,47,-,exit,-,-,-,-,-,-,-,-,167,no
org/apache/tika/TikaTest.java,<init>,32,1,19805,0,31,2,-,exit,-,-,-,-,-,-,-,-,171,no
org/apache/tika/TikaTest.java,handle,37,1,19806,0,12,275,-,cond,14,36,244,13,13,31,-,-,178,no
org/apache/tika/TikaTest.java,handle,37,1,19808,13,13,31,return,exit,-,-,-,-,-,-,-,-,183,no
org/apache/tika/TikaTest.java,handle,37,1,19807,14,36,244,return,exit,-,-,-,-,-,-,-,-,183,no
org/apache/tika/TikaTest.java,<init>,15,1,19809,0,14,68,-,exit,-,-,-,-,-,-,-,-,103,no
org/apache/tika/TypeDetectionBenchmark.java,<init>,5,1,7637,0,4,0,-,exit,-,-,-,-,-,-,-,-,27,no
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7638,0,8,0,-,cond,52,63,0,9,17,0,-,-,32,no
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7640,9,17,0,-,-,-,-,-,-,-,-,-,-,44,no
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7645,18,24,0,-,cond,49,51,0,25,48,0,-,-,44,yes
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7642,25,48,0,-,goto,-,-,-,-,-,-,18,0,44,no
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7641,49,51,0,-,goto,-,-,-,-,-,-,64,0,44,no
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7641,52,63,0,-,-,-,-,-,-,-,-,-,-,44,no
org/apache/tika/TypeDetectionBenchmark.java,main,99,9,7646,64,98,0,-,exit,-,-,-,-,-,-,-,-,44,yes
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7647,0,6,0,-,cond,10,16,0,7,9,0,-,-,47,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7649,7,9,0,-,goto,-,-,-,-,-,-,176,0,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7648,10,16,0,-,cond,138,144,0,17,53,0,-,-,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7652,17,53,0,-,-,-,-,-,-,-,-,-,-,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7664,54,61,0,-,cond,83,125,0,62,82,0,-,-,71,yes
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7654,62,82,0,-,goto,-,-,-,-,-,-,54,0,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7653,83,125,0,-,goto,-,-,-,-,-,-,135,0,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7663,126,134,0,-,exit,-,-,-,-,-,-,-,-,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7663,135,137,0,-,goto,-,-,-,-,-,-,176,0,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7663,138,144,0,-,cond,176,176,0,145,154,0,-,-,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7659,145,154,0,-,-,-,-,-,-,-,-,-,-,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7665,155,159,0,-,cond,176,176,0,160,175,0,-,-,71,yes
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7661,160,175,0,-,goto,-,-,-,-,-,-,155,0,71,no
org/apache/tika/TypeDetectionBenchmark.java,benchmark,177,10,7660,176,176,0,return,exit,-,-,-,-,-,-,-,-,71,no
org/apache/tika/TypeDetectionBenchmark.java,<clinit>,11,8,7666,0,10,0,-,exit,-,-,-,-,-,-,-,-,29,no
org/apache/tika/batch/AutoDetectParserFactory.java,<init>,5,1,1047,0,4,0,-,exit,-,-,-,-,-,-,-,-,27,no
org/apache/tika/batch/AutoDetectParserFactory.java,getParser,9,1,1048,0,8,0,-,exit,-,-,-,-,-,-,-,-,31,no
org/apache/tika/batch/BatchNoRestartError.java,<init>,6,1,1049,0,5,0,-,exit,-,-,-,-,-,-,-,-,28,no
org/apache/tika/batch/BatchNoRestartError.java,<init>,6,1,1050,0,5,0,-,exit,-,-,-,-,-,-,-,-,31,no
org/apache/tika/batch/BatchProcess.java,<init>,10,0,1051,0,9,8,-,exit,-,-,-,-,-,-,-,-,375,no
org/apache/tika/batch/BatchProcess.java,run,31,1,1052,0,30,8,-,exit,-,-,-,-,-,-,-,-,377,no
org/apache/tika/batch/BatchProcess.java,<init>,10,0,1053,0,9,8,-,exit,-,-,-,-,-,-,-,-,401,no
org/apache/tika/batch/BatchProcess.java,run,31,1,1054,0,30,8,-,exit,-,-,-,-,-,-,-,-,403,no
org/apache/tika/batch/BatchProcess.java,values,10,9,1055,0,9,0,-,exit,-,-,-,-,-,-,-,-,55,no
org/apache/tika/batch/BatchProcess.java,valueOf,10,9,1056,0,9,0,-,exit,-,-,-,-,-,-,-,-,55,no
org/apache/tika/batch/BatchProcess.java,<init>,7,2,1057,0,6,2,-,exit,-,-,-,-,-,-,-,-,55,no
org/apache/tika/batch/BatchProcess.java,<clinit>,46,8,1058,0,45,1,-,exit,-,-,-,-,-,-,-,-,56,no
org/apache/tika/batch/BatchProcess.java,values,10,9,1059,0,9,0,-,exit,-,-,-,-,-,-,-,-,60,no
org/apache/tika/batch/BatchProcess.java,valueOf,10,9,1060,0,9,0,-,exit,-,-,-,-,-,-,-,-,60,no
org/apache/tika/batch/BatchProcess.java,<init>,7,2,1061,0,6,8,-,exit,-,-,-,-,-,-,-,-,60,no
org/apache/tika/batch/BatchProcess.java,<clinit>,165,8,1062,0,164,1,-,exit,-,-,-,-,-,-,-,-,61,no
org/apache/tika/batch/BatchProcess.java,<init>,47,2,1063,0,46,8,-,exit,-,-,-,-,-,-,-,-,360,no
org/apache/tika/batch/BatchProcess.java,<init>,6,4096,1064,0,5,8,-,exit,-,-,-,-,-,-,-,-,360,no
org/apache/tika/batch/BatchProcess.java,<init>,10,2,1065,0,9,8,-,exit,-,-,-,-,-,-,-,-,552,no
org/apache/tika/batch/BatchProcess.java,call,126,1,1066,0,12,8,-,cond,67,125,0,13,25,8,-,-,556,no
org/apache/tika/batch/BatchProcess.java,call,126,1,1068,13,25,8,-,goto,-,-,-,-,-,-,40,0,571,no
org/apache/tika/batch/BatchProcess.java,call,126,1,1074,26,39,8,-,goto,-,-,-,-,-,-,67,8,571,no
org/apache/tika/batch/BatchProcess.java,call,126,1,1074,40,53,8,-,cond,0,12,0,54,66,0,-,-,571,no
org/apache/tika/batch/BatchProcess.java,call,126,1,1072,54,66,0,-,goto,-,-,-,-,-,-,67,0,571,no
org/apache/tika/batch/BatchProcess.java,call,126,1,1073,67,125,0,areturn,exit,-,-,-,-,-,-,-,-,571,no
org/apache/tika/batch/BatchProcess.java,checkForTimedOutConsumers,67,2,1075,0,15,8,-,methenter,-,-,-,-,-,-,-,-,575,no
org/apache/tika/batch/BatchProcess.java,checkForTimedOutConsumers,67,2,1081,16,24,8,-,cond,66,66,8,25,50,24,-,-,581,yes
org/apache/tika/batch/BatchProcess.java,checkForTimedOutConsumers,67,2,1077,25,50,24,-,cond,63,65,24,51,62,0,-,-,581,no
org/apache/tika/batch/BatchProcess.java,checkForTimedOutConsumers,67,2,1079,51,62,0,-,-,-,-,-,-,-,-,-,-,581,no
org/apache/tika/batch/BatchProcess.java,checkForTimedOutConsumers,67,2,1082,63,65,0,-,goto,-,-,-,-,-,-,16,24,581,yes
org/apache/tika/batch/BatchProcess.java,checkForTimedOutConsumers,67,2,1082,66,66,0,return,exit,-,-,-,-,-,-,-,-,581,no
org/apache/tika/batch/BatchProcess.java,call,5,4161,1083,0,4,8,-,exit,-,-,-,-,-,-,-,-,552,no
org/apache/tika/batch/BatchProcess.java,<init>,6,4096,1084,0,5,8,-,exit,-,-,-,-,-,-,-,-,552,no
org/apache/tika/batch/BatchProcess.java,access$200,5,4104,1085,0,4,8,-,exit,-,-,-,-,-,-,-,-,552,no
org/apache/tika/batch/BatchProcess.java,<init>,15,2,1086,0,14,8,-,exit,-,-,-,-,-,-,-,-,589,no
org/apache/tika/batch/BatchProcess.java,getTimedOutCount,5,4,1087,0,4,0,-,exit,-,-,-,-,-,-,-,-,594,no
org/apache/tika/batch/BatchProcess.java,<init>,7,4096,1088,0,6,8,-,exit,-,-,-,-,-,-,-,-,584,no
org/apache/tika/batch/BatchProcessDriverCLI.java,<init>,118,1,1248,0,117,13,-,exit,-,-,-,-,-,-,-,-,78,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1249,0,9,13,-,methenter,-,-,-,-,-,-,-,-,83,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1260,10,15,13,-,cond,101,119,12,16,30,173,-,-,101,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1251,16,30,173,-,cond,86,94,171,31,38,2,-,-,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1253,31,38,2,-,cond,49,67,2,39,48,0,-,-,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1255,39,48,0,athrow,exit,-,-,-,-,-,-,-,-,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1254,49,67,2,-,goto,-,-,-,-,-,-,80,1,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1259,68,79,1,-,exit,-,-,-,-,-,-,-,-,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1259,80,85,1,-,goto,-,-,-,-,-,-,95,1,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1259,86,94,1,-,-,-,-,-,-,-,-,-,-,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1261,95,100,171,-,goto,-,-,-,-,-,-,10,172,101,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,tryToReadMaxRestarts,120,2,1261,101,119,171,areturn,exit,-,-,-,-,-,-,-,-,101,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1262,0,30,12,-,methenter,-,-,-,-,-,-,-,-,106,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1301,31,37,12,-,cond,527,551,0,38,94,64,-,-,177,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1264,38,94,64,-,goto,-,-,-,-,-,-,106,20,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1299,95,105,44,-,-,-,-,-,-,-,-,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1302,106,154,44,-,goto,-,-,-,-,-,-,166,64,177,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1300,155,165,0,-,-,-,-,-,-,-,-,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1303,166,211,0,-,cond,249,256,55,212,215,9,-,-,177,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1268,212,215,9,-,cond,249,256,0,216,248,9,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1270,216,248,9,-,goto,-,-,-,-,-,-,31,9,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1269,249,256,0,-,cond,343,346,55,257,336,0,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1273,257,336,0,-,cond,340,342,0,337,339,0,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1275,337,339,0,-,goto,-,-,-,-,-,-,527,0,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1274,340,342,0,-,goto,-,-,-,-,-,-,524,0,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1274,343,346,0,-,cond,473,476,35,347,356,20,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1279,347,356,20,-,cond,473,476,3,357,363,17,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1281,357,363,17,-,cond,473,476,8,364,412,9,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1283,364,412,9,-,cond,426,452,0,413,425,9,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1285,413,425,9,-,goto,-,-,-,-,-,-,453,9,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1284,426,452,0,-,-,-,-,-,-,-,-,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1304,453,466,0,-,cond,470,472,8,467,469,1,-,-,177,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1288,467,469,1,-,goto,-,-,-,-,-,-,527,1,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1287,470,472,8,-,goto,-,-,-,-,-,-,524,8,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1287,473,476,8,-,cond,524,526,35,477,483,11,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1292,477,483,11,-,cond,494,523,8,484,493,3,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1294,484,493,3,-,cond,524,526,0,494,523,3,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1296,494,523,3,-,goto,-,-,-,-,-,-,527,11,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1295,524,526,0,-,goto,-,-,-,-,-,-,31,43,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,execute,552,1,1295,527,551,0,return,exit,-,-,-,-,-,-,-,-,177,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1305,0,6,12,-,cond,116,123,0,7,8,12,-,-,180,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1307,7,8,12,-,-,-,-,-,-,-,-,-,-,203,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1314,9,14,12,-,cond,106,115,0,15,88,12,-,-,203,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1309,15,88,12,return,exit,-,-,-,-,-,-,-,-,203,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1312,89,98,0,-,goto,-,-,-,-,-,-,100,0,203,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1313,99,99,0,-,-,-,-,-,-,-,-,-,-,203,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1315,100,105,0,-,goto,-,-,-,-,-,-,9,0,203,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1308,106,115,0,-,-,-,-,-,-,-,-,-,-,203,no
org/apache/tika/batch/BatchProcessDriverCLI.java,shutdownDriverNow,124,2,1316,116,123,0,-,exit,-,-,-,-,-,-,-,-,203,yes
org/apache/tika/batch/BatchProcessDriverCLI.java,getNumRestarts,5,1,1317,0,4,8,-,exit,-,-,-,-,-,-,-,-,206,no
org/apache/tika/batch/BatchProcessDriverCLI.java,getUserInterrupted,5,1,1318,0,4,6,-,exit,-,-,-,-,-,-,-,-,210,no
org/apache/tika/batch/BatchProcessDriverCLI.java,restart,108,2,1319,0,7,9,-,cond,35,107,6,8,18,3,-,-,219,no
org/apache/tika/batch/BatchProcessDriverCLI.java,restart,108,2,1321,8,18,3,-,cond,35,107,2,19,34,1,-,-,229,no
